	Activity_ID	Quality	source	CID	SMILES	connectivity	InChIKey	InChI	InChI_AuxInfo	target_id	TID	accession	Protein_Type	AID	doc_id	Year	all_doc_ids	all_years	type_IC50	type_EC50	type_KD	type_Ki	type_other	Activity_class	relation	pchembl_value	pchembl_value_Mean	pchembl_value_StdDev	pchembl_value_SEM	pchembl_value_N	pchembl_value_Median	pchembl_value_MAD
221896	BUFVJLFXZDRJMU_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.408424	CC(C)(C)c1ccc(-c2c(-c3ccc(C(C)(C)C)cc3)sc(CN(C=O)CC3CCNCC3)c2)cc1	BUFVJLFXZDRJMU	BUFVJLFXZDRJMU-UHFFFAOYSA-N	InChI=1S/C32H42N2OS/c1-31(2,3)26-11-7-24(8-12-26)29-19-28(21-34(22-35)20-23-15-17-33-18-16-23)36-30(29)25-9-13-27(14-10-25)32(4,5)6/h7-14,19,22-23,33H,15-18,20-21H2,1-6H3	"""AuxInfo=1/0/N:1,3,4,16,17,18,7,35,12,20,6,36,13,19,29,33,30,32,34,27,23,25,28,8,11,5,14,22,9,10,2,15,31,24,26,21/E:(1,2,3)(4,5,6)(7,8)(9,10)(11,12)(13,14)(15,16)(17,18)/rA:36CCCCCCCCCCCCCCCCCCCCSCCNCOCCCCNCCCCC/rB:s1;s2;s2;s2;d5;s6;d7;s8;d9;s10;d11;s12;d13;s14;s15;s15;s15;s14;s11d19;s10;s21;s22;s23;s24;d25;s24;s27;s28;s29;s30;s31;s28s32;s9d22;s8;s5d35;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4346049	PMID:32314924	2020.0	PMID:32314924	2020	1	0	0	0	0		=	  5.160;  5.160	5.16	0.0	0.0	2.0	5.16	0.0
226438	BVHNMJOBQDMGFT_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.408426	CC(C)(C)c1ccc(-c2c(-c3ccc(-c4cocc4)cc3)cc(CNCC3CCNCC3)s2)cc1	BVHNMJOBQDMGFT	BVHNMJOBQDMGFT-UHFFFAOYSA-N	InChI=1S/C31H36N2OS/c1-31(2,3)27-10-8-25(9-11-27)30-29(24-6-4-23(5-7-24)26-14-17-34-21-26)18-28(35-30)20-33-19-22-12-15-32-16-13-22/h4-11,14,17-18,21-22,32-33H,12-13,15-16,19-20H2,1-3H3	"""AuxInfo=1/0/N:1,3,4,13,20,12,21,7,34,6,35,28,32,19,29,31,18,22,26,24,16,27,14,11,8,15,5,23,10,9,2,30,25,17,33/E:(1,2,3)(4,5)(6,7)(8,9)(10,11)(12,13)(15,16)/rA:35CCCCCCCCCCCCCCCCOCCCCCCCNCCCCNCCSCC/rB:s1;s2;s2;s2;d5;s6;d7;s8;d9;s10;d11;s12;d13;s14;d15;s16;s17;s15d18;s14;s11d20;s10;d22;s23;s24;s25;s26;s27;s28;s29;s30;s27s31;s9s23;s8;s5d34;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4346049	PMID:32314924	2020.0	PMID:32314924	2020	1	0	0	0	0		=	  5.240;  5.240	5.24	0.0	0.0	2.0	5.24	0.0
246147	BZORUWVCKNDZGZ_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.233136	Cc1ccc(CN2C(=O)C(=C3SC(=S)N(CCCCCCCC(=O)O)C3=O)c3c2cccc3)cc1	BZORUWVCKNDZGZ	BZORUWVCKNDZGZ-UHFFFAOYSA-N	InChI=1S/C27H28N2O4S2/c1-18-12-14-19(15-13-18)17-29-21-10-7-6-9-20(21)23(25(29)32)24-26(33)28(27(34)35-24)16-8-4-2-3-5-11-22(30)31/h6-7,9-10,12-15H,2-5,8,11,16-17H2,1H3,(H,30,31)	"""AuxInfo=1/1/N:1,19,20,18,21,32,31,17,33,30,22,3,35,4,34,16,6,2,5,28,29,23,10,11,8,26,13,15,7,24,25,9,27,14,12/E:(12,13)(14,15)(30,31)/rA:35CCCCCCNCOCCSCSNCCCCCCCCOOCOCCCCCCCC/rB:s1;d2;s3;d4;s5;s6;s7;d8;s8;w?10;s11;s12;d13;s13;s15;s16;s17;s18;s19;s20;s21;s22;d23;s23;s11s15;d26;s10;s7d28;s29;d30;s31;s28d32;s5;s2d34;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL3223306	DOI:10.1039/C2MD00211F	2012.0	DOI:10.1039/C2MD00211F	2012	1	0	0	0	0		=	  4.020;  4.020	4.02	0.0	0.0	2.0	4.02	0.0
254480	CBKTXKFOPCUYLS_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.408419	CC(C)(C)c1ccc(-c2c(-c3ccc(-c4cocc4)cc3)cc(C(=O)NCC3CCNCC3)s2)cc1	CBKTXKFOPCUYLS	CBKTXKFOPCUYLS-UHFFFAOYSA-N	InChI=1S/C31H34N2O2S/c1-31(2,3)26-10-8-24(9-11-26)29-27(23-6-4-22(5-7-23)25-14-17-35-20-25)18-28(36-29)30(34)33-19-21-12-15-32-16-13-21/h4-11,14,17-18,20-21,32H,12-13,15-16,19H2,1-3H3,(H,33,34)	"""AuxInfo=1/1/N:1,3,4,13,20,12,21,7,35,6,36,29,33,19,30,32,18,22,27,16,28,14,11,8,15,5,10,23,9,24,2,31,26,25,17,34/E:(1,2,3)(4,5)(6,7)(8,9)(10,11)(12,13)(15,16)/rA:36CCCCCCCCCCCCCCCCOCCCCCCCONCCCCNCCSCC/rB:s1;s2;s2;s2;d5;s6;d7;s8;d9;s10;d11;s12;d13;s14;d15;s16;s17;s15d18;s14;s11d20;s10;d22;s23;d24;s24;s26;s27;s28;s29;s30;s31;s28s32;s9s23;s8;s5d35;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4346049	PMID:32314924	2020.0	PMID:32314924	2020	1	0	0	0	0		=	  5.130;  5.130	5.13	0.0	0.0	2.0	5.13	0.0
266412	CDYZSDIRBQXFGC_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.443175	Cn1cc(-c2nnc(NC(=O)C(NCCc3ccc(C#N)cc3)c3ccccc3)cc2)cn1	CDYZSDIRBQXFGC	CDYZSDIRBQXFGC-UHFFFAOYSA-N	InChI=1S/C25H23N7O/c1-32-17-21(16-28-32)22-11-12-23(31-30-22)29-25(33)24(20-5-3-2-4-6-20)27-14-13-18-7-9-19(15-26)10-8-18/h2-12,16-17,24,27H,13-14H2,1H3,(H,29,31,33)	"""AuxInfo=1/1/N:1,27,26,28,25,29,17,23,18,22,31,30,15,14,20,32,3,16,19,24,4,5,8,12,10,21,13,33,9,6,7,2,11/E:(3,4)(5,6)(7,8)(9,10)/rA:33CNCCCNNCNCOCNCCCCCCCNCCCCCCCCCCCN/rB:s1;s2;d3;s4;d5;s6;d7;s8;s9;d10;s10;s12;s13;s14;s15;d16;s17;d18;s19;t20;s19;s16d22;s12;d24;s25;d26;s27;s24d28;s8;s5d30;s4;s2d32;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4619245	PMID:32551019	2020.0	PMID:32551019	2020	1	0	0	0	0		=	  6.110;  6.110	6.11	0.0	0.0	2.0	6.11	0.0
281748	CHFPZZSTUQNPEC_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.411729	CC1=NN(c2ccc(-c3n[nH]nn3)cc2)C(=O)C1=Cc1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1	CHFPZZSTUQNPEC	CHFPZZSTUQNPEC-UHFFFAOYSA-N	InChI=1S/C24H19N7O4/c1-13-10-20(21(31(33)34)11-14(13)2)22-9-8-18(35-22)12-19-15(3)27-30(24(19)32)17-6-4-16(5-7-17)23-25-28-29-26-23/h4-12H,1-3H3,(H,25,26,28,29)	"""AuxInfo=1/1/N:27,29,1,7,14,6,15,21,22,25,30,19,26,28,2,8,5,20,18,24,31,23,9,16,10,13,3,11,12,4,32,17,33,34,35/E:(4,5)(6,7)(25,26)(28,29)(33,34)/CRV:31.5/rA:35CCNNCCCCCNNNNCCCOCCCCCCCCCCCCCCN+OO-O/rB:s1;w?2;s3;s4;d5;s6;d7;s8;d9;s10;s11;s9d12;s8;s5d14;s4;d16;s2s16;w?18;s19;d20;s21;d22;s23;d24;s25;s26;d26;s28;s28;s24d30;s31;d32;s32;s20s23;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4361756	PMID:31306905	2019.0	PMID:31306905	2019	1	0	0	0	0		=	  6.170;  6.170	6.17	0.0	0.0	2.0	6.17	0.0
286391	CIERPRDYPKVDJO_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.191675	O=C(O)CSc1cc(NS(=O)(=O)c2ccc(C(=O)O)cc2)c2ccccc2c1O	CIERPRDYPKVDJO	CIERPRDYPKVDJO-UHFFFAOYSA-N	InChI=1S/C19H15NO7S2/c21-17(22)10-28-16-9-15(13-3-1-2-4-14(13)18(16)23)20-29(26,27)12-7-5-11(6-8-12)19(24)25/h1-9,20,23H,10H2,(H,21,22)(H,24,25)	"""AuxInfo=1/1/N:24,25,23,26,15,20,14,21,7,4,16,13,22,27,8,6,2,28,17,9,1,3,29,18,19,11,12,5,10/E:(5,6)(7,8)(21,22)(24,25)(26,27)/CRV:29.6/rA:29OCOCSCCCNSOOCCCCCOOCCCCCCCCCO/rB:d1;s2;s2;s4;s5;d6;s7;s8;s9;d10;d10;s10;d13;s14;d15;s16;d17;s17;s16;s13d20;d8;s22;d23;s24;d25;s22s26;s6d27;s28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL3419558	PMID:25634295	2015.0	PMID:25634295	2015	1	0	0	0	0		=	  6.180;  6.180	6.18	0.0	0.0	2.0	6.18	0.0
291182	CJIIXOMANBASTG_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.270836	O=c1c2c(nccc2)sn1Cc1ccc(Cl)c(Cl)c1	CJIIXOMANBASTG	CJIIXOMANBASTG-UHFFFAOYSA-N	InChI=1S/C13H8Cl2N2OS/c14-10-4-3-8(6-11(10)15)7-17-13(18)9-2-1-5-16-12(9)19-17/h1-6H,7H2	"""AuxInfo=1/0/N:7,8,13,14,6,19,11,12,3,15,17,4,2,16,18,5,10,1,9/rA:19OCCCNCCCSNCCCCCClCClC/rB:d1;s2;d3;s4;d5;s6;s3d7;s4;s2s9;s10;s11;d12;s13;d14;s15;s15;s17;s12d17;/rC:;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL3626895	DOI:10.1039/C4MD00245H	2014.0	DOI:10.1039/C4MD00245H	2014	1	0	0	0	0		=	  5.270;  5.270	5.27	0.0	0.0	2.0	5.27	0.0
315854	COLNOFWMIQPRKJ_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.379692	CC(=O)n1cc(C(=O)Nc2cc(C(=O)O)ccc2)c2c1cccc2	COLNOFWMIQPRKJ	COLNOFWMIQPRKJ-UHFFFAOYSA-N	InChI=1S/C18H14N2O4/c1-11(21)20-10-15(14-7-2-3-8-16(14)20)17(22)19-13-6-4-5-12(9-13)18(23)24/h2-10H,1H3,(H,19,22)(H,23,24)	"""AuxInfo=1/1/N:1,23,22,17,16,18,24,21,11,5,2,12,10,19,6,20,7,13,9,4,3,8,14,15/E:(23,24)/rA:24CCONCCCONCCCCOOCCCCCCCCC/rB:s1;d2;s2;s4;d5;s6;d7;s7;s9;d10;s11;s12;d13;s13;d12;s16;s10d17;s6;s4d19;s20;d21;s22;s19d23;/rC:;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4148669	PMID:29448139	2018.0	PMID:29448139	2018	1	0	0	0	0		=	  5.260;  5.260	5.26	0.0	0.0	2.0	5.26	0.0
322685	CPXKVJSIEUVWNW_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.270839	CCCCc1ccc(-n2sc3c(cc(-c4ccccc4)cn3)c2=O)cc1	CPXKVJSIEUVWNW	CPXKVJSIEUVWNW-UHFFFAOYSA-N	InChI=1S/C22H20N2OS/c1-2-3-7-16-10-12-19(13-11-16)24-22(25)20-14-18(15-23-21(20)26-24)17-8-5-4-6-9-17/h4-6,8-15H,2-3,7H2,1H3	"""AuxInfo=1/0/N:1,2,3,18,17,19,4,16,20,6,26,7,25,13,21,5,15,14,8,12,11,23,22,9,24,10/E:(5,6)(8,9)(10,11)(12,13)/rA:26CCCCCCCCNSCCCCCCCCCCCNCOCC/rB:s1;s2;s3;s4;d5;s6;d7;s8;s9;s10;d11;s12;d13;s14;d15;s16;d17;s18;s15d19;s14;s11d21;s9s12;d23;s8;s5d25;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL3626895	DOI:10.1039/C4MD00245H	2014.0	DOI:10.1039/C4MD00245H	2014	1	0	0	0	0		=	  5.080;  5.080	5.08	0.0	0.0	2.0	5.08	0.0
323704	CQCWHSDMJBAGDC_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.373747	CNC(=O)N1CCc2c(C1)c(N1CCCc3c1cc(C(F)F)c(-c1cn(C)nc1)c3)nn2C1CCOCC1	CQCWHSDMJBAGDC	CQCWHSDMJBAGDC-UHFFFAOYSA-N	InChI=1S/C27H33F2N7O2/c1-30-27(37)34-9-5-23-22(16-34)26(32-36(23)19-6-10-38-11-7-19)35-8-3-4-17-12-20(18-14-31-33(2)15-18)21(25(28)29)13-24(17)35/h12-15,19,25H,3-11,16H2,1-2H3,(H,30,37)	"""AuxInfo=1/1/N:1,27,14,15,7,34,38,13,6,35,37,30,18,29,25,10,16,24,33,23,19,9,8,17,20,11,3,21,22,2,28,31,26,5,12,32,4,36/E:(6,7)(10,11)(28,29)/rA:38CNCONCCCCCCNCCCCCCCCFFCCCNCNCCNNCCCOCC/rB:s1;s2;d3;s3;s5;s6;s7;d8;s5s9;s9;s11;s12;s13;s14;s15;s12d16;s17;d18;s19;s20;s20;s19;s23;d24;s25;s26;s26;s24d28;s16d23;d11;s8s31;s32;s33;s34;s35;s36;s33s37;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4058605	PMID:28892380	2017.0	PMID:28892380	2017	1	0	0	0	0		=	  8.920;  8.920	8.92	0.0	0.0	2.0	8.92	0.0
335292	CSQSFWJWQGWCQD_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.408429	CC(C)(C)c1ccc(-c2c(-c3ccc(C(C)(C)C)cc3)c(Br)c(CNCC3CCNCC3)s2)cc1	CSQSFWJWQGWCQD	CSQSFWJWQGWCQD-UHFFFAOYSA-N	InChI=1S/C31H41BrN2S/c1-30(2,3)24-11-7-22(8-12-24)27-28(32)26(20-34-19-21-15-17-33-18-16-21)35-29(27)23-9-13-25(14-10-23)31(4,5)6/h7-14,21,33-34H,15-20H2,1-6H3	"""AuxInfo=1/0/N:16,17,18,1,3,4,12,20,7,34,13,19,6,35,28,32,29,31,26,24,27,11,8,14,5,23,10,21,9,15,2,22,30,25,33/E:(1,2,3)(4,5,6)(7,8)(9,10)(11,12)(13,14)(15,16)(17,18)/rA:35CCCCCCCCCCCCCCCCCCCCCBrCCNCCCCNCCSCC/rB:s1;s2;s2;s2;d5;s6;d7;s8;d9;s10;d11;s12;d13;s14;s15;s15;s15;s14;s11d19;s10;s21;d21;s23;s24;s25;s26;s27;s28;s29;s30;s27s31;s9s23;s8;s5d34;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4346049	PMID:32314924	2020.0	PMID:32314924	2020	1	0	0	0	0		=	  5.750;  5.750	5.75	0.0	0.0	2.0	5.75	0.0
341216	CTUHBEYNBUAHQM_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.403543	Cn1cc(-c2cc3c(nc2)C2(CC3)NC(=O)N(CC(=O)N3Cc4c(ccc(F)c4)OCC3C(F)(F)F)C2=O)cn1	CTUHBEYNBUAHQM	CTUHBEYNBUAHQM-UHFFFAOYSA-N	InChI=1S/C26H22F4N6O4/c1-34-10-17(9-32-34)15-6-14-4-5-25(22(14)31-8-15)23(38)36(24(39)33-25)12-21(37)35-11-16-7-18(27)2-3-19(16)40-13-20(35)26(28,29)30/h2-3,6-10,20H,4-5,11-13H2,1H3,(H,33,39)	"""AuxInfo=1/1/N:1,26,25,13,12,6,29,10,39,3,22,18,31,7,5,23,4,27,24,32,19,8,37,15,11,33,28,34,35,36,9,40,14,2,21,17,20,38,16,30/E:(28,29,30)/rA:40CNCCCCCCNCCCCNCONCCONCCCCCCFCOCCCFFFCOCN/rB:s1;s2;d3;s4;d5;s6;d7;s8;s5d9;s8;s11;s7s12;s11;s14;d15;s15;s17;s18;d19;s19;s21;s22;d23;s24;d25;s26;s27;s23d27;s24;s30;s21s31;s32;s33;s33;s33;s11s17;d37;s4;s2d39;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4325427	PMID:31910017	2020.0	PMID:31910017	2020	1	0	0	0	0		=	  8.000;  8.000	8.0	0.0	0.0	2.0	8.0	0.0
350766	CVSHHZDMYAPZPV_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.296396	N=C(N)NCCCC1NC(=O)C(=Cc2ccc(O)c(OCCC(NC(=O)CC(O)(CC(=O)NC(CC(=O)O)C(=O)O)C(=O)O)C(=O)O)c2)NC1=O	CVSHHZDMYAPZPV	CVSHHZDMYAPZPV-UHFFFAOYSA-N	InChI=1S/C29H37N7O15/c30-28(31)32-6-1-2-14-23(42)36-16(24(43)35-14)8-13-3-4-18(37)19(9-13)51-7-5-15(25(44)45)33-20(38)11-29(50,27(48)49)12-21(39)34-17(26(46)47)10-22(40)41/h3-4,8-9,14-15,17,37,50H,1-2,5-7,10-12H2,(H,33,38)(H,34,39)(H,35,43)(H,36,42)(H,40,41)(H,44,45)(H,46,47)(H,48,49)(H4,30,31,32)	"""AuxInfo=1/1/N:6,7,15,16,22,5,21,13,48,35,27,30,14,8,23,12,34,17,19,25,31,36,50,10,45,39,42,2,28,1,3,4,24,33,9,49,18,26,32,37,38,51,11,46,47,40,41,43,44,29,20/E:(30,31)(40,41)(44,45)(46,47)(48,49)/rA:51NCNNCCCCNCOCCCCCCOCOCCCNCOCCOCCONCCCOOCOOCOOCOOCNCO/rB:d1;s2;s2;s4;s5;s6;s7;s8;s9;d10;s10;w?12;s13;d14;s15;d16;s17;s17;s19;s20;s21;s22;s23;s24;d25;s25;s27;s28;s28;s30;d31;s31;s33;s34;s35;d36;s36;s34;d39;s39;s28;d42;s42;s23;d45;s45;s14d19;s12;s8s49;d50;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4407051;CHEMBL4407056;CHEMBL4407056;CHEMBL4407051;CHEMBL3778085;CHEMBL3778085	PMID:26701186	2016.0	PMID:31195169;PMID:31195169;PMID:31195169;PMID:31195169;PMID:26701186;PMID:26701186	2019;2019;2019;2019;2016;2016	1	0	0	0	0		=	  7.960;  7.960;  7.960;  7.960;  7.960;  7.960	7.96	0.0	0.0	6.0	7.96	0.0
357680	CXAIOGJTEZTHPI_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.380166	C=C1C(O)CCC2(C)C1CC1C(=O)CCC(C(C)CCC(C)C(C)C)C3(C)CCC24OC134	CXAIOGJTEZTHPI	CXAIOGJTEZTHPI-UHFFFAOYSA-N	InChI=1S/C29H46O3/c1-17(2)18(3)8-9-19(4)21-10-11-25(31)23-16-22-20(5)24(30)12-13-26(22,6)28-15-14-27(21,7)29(23,28)32-28/h17-19,21-24,30H,5,8-16H2,1-4,6-7H3	"""AuxInfo=1/0/N:24,25,22,18,1,8,27,20,19,15,14,5,6,28,29,10,23,21,17,2,16,9,11,3,12,7,26,30,32,4,13,31/E:(1,2)/rA:32CCCOCCCCCCCCOCCCCCCCCCCCCCCCCCOC/rB:d1;s2;s3;s3;s5;s6;s7;s2s7;s9;s10;s11;d12;s12;s14;s15;s16;s17;s17;s19;s20;s21;s21;s23;s23;s16;s26;s26;s28;s7s29;s30;s11s26s30s31;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4150899	PMID:29989811	2018.0	PMID:29989811	2018	1	0	0	0	0		=	  5.060;  5.060	5.06	0.0	0.0	2.0	5.06	0.0
394270	DEVFACJKXJGZLA_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.437813	CC(C)COc1cc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)O)cc3OC(C)C)cc2OCC(C)C)ccc1N	DEVFACJKXJGZLA	DEVFACJKXJGZLA-UHFFFAOYSA-N	InChI=1S/C32H39N3O7/c1-18(2)16-40-27-13-21(7-10-24(27)33)30(36)34-25-11-8-22(14-28(25)41-17-19(3)4)31(37)35-26-12-9-23(32(38)39)15-29(26)42-20(5)6/h7-15,18-20H,16-17,33H2,1-6H3,(H,34,36)(H,35,37)(H,38,39)	"""AuxInfo=1/1/N:1,3,37,38,30,31,39,14,21,40,13,20,7,32,26,4,35,2,36,29,8,15,22,41,12,19,6,33,27,9,16,23,42,11,18,10,17,24,25,5,34,28/E:(1,2)(3,4)(5,6)(38,39)/rA:42CCCCOCCCCONCCCCCONCCCCCOOCCOCCCCCOCCCCCCCN/rB:s1;s2;s2;s4;s5;d6;s7;s8;d9;s9;s11;d12;s13;d14;s15;d16;s16;s18;d19;s20;d21;s22;d23;s23;s22;s19d26;s27;s28;s29;s29;s15;s12d32;s33;s34;s35;s36;s36;d8;s39;s6d40;s41;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4481815	PMID:30819620	2019.0	PMID:30819620	2019	1	0	0	0	0		=	  5.040;  5.040	5.04	0.0	0.0	2.0	5.04	0.0
419646	DKCFKYUXDNTZAE_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.471614	COc1ccc(CCc2c(NC3CCCCC3)n3ccc(-c4c(C)onc4C)cc3n2)cc1	DKCFKYUXDNTZAE	DKCFKYUXDNTZAE-UHFFFAOYSA-N	InChI=1S/C27H32N4O2/c1-18-26(19(2)33-30-18)21-15-16-31-25(17-21)29-24(27(31)28-22-7-5-4-6-8-22)14-11-20-9-12-23(32-3)13-10-20/h9-10,12-13,15-17,22,28H,4-8,11,14H2,1-3H3	"""AuxInfo=1/0/N:28,24,1,15,14,16,13,17,5,32,7,4,33,8,20,19,29,27,23,6,21,12,3,9,30,22,10,11,31,26,18,2,25/E:(5,6)(7,8)(9,10)(12,13)/rA:33COCCCCCCCCNCCCCCCNCCCCCCONCCCCNCC/rB:s1;s2;d3;s4;d5;s6;s7;s8;d9;s10;s11;s12;s13;s14;s15;s12s16;s10;s18;d19;s20;s21;d22;s23;s23;s25;s22d26;s27;d21;s18s29;s9d30;s6;s3d32;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4824078	PMID:33872011	2021.0	PMID:33872011	2021	0	0	1	0	0		=	  6.540;  6.540	6.54	0.0	0.0	2.0	6.54	0.0
448377	DQICKYNJIOXFEC_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.260562	O=C1C(=Cc2ccc(O)c(O)c2)C(=O)N(Cc2ccccc2)C(=O)N1Cc1ccccc1	DQICKYNJIOXFEC	DQICKYNJIOXFEC-UHFFFAOYSA-N	InChI=1S/C25H20N2O5/c28-21-12-11-19(14-22(21)29)13-20-23(30)26(15-17-7-3-1-4-8-17)25(32)27(24(20)31)16-18-9-5-2-6-10-18/h1-14,28-29H,15-16H2	"""AuxInfo=1/0/N:20,30,19,21,29,31,18,22,28,32,6,7,4,12,16,26,17,27,5,3,8,10,13,2,23,15,25,9,11,14,1,24/E:(1,2)(3,4,5,6)(7,8,9,10)(15,16)(17,18)(23,24)(26,27)(30,31)/rA:32OCCCCCCCOCOCCONCCCCCCCCONCCCCCCC/rB:d1;s2;w?3;s4;d5;s6;d7;s8;s8;s10;s5d10;s3;d13;s13;s15;s16;d17;s18;d19;s20;s17d21;s15;d23;s2s23;s25;s26;d27;s28;d29;s30;s27d31;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL3424792	PMID:25730130	2015.0	PMID:25730130	2015	1	0	0	0	0		=	  5.800;  5.800	5.8	0.0	0.0	2.0	5.8	0.0
474932	DWEARXWGIZTRSX_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.403527	CNC(=O)Nc1cc2c(cc1)C1(CC2)OC(=O)N(CC(=O)N2Cc3c(cccc3)CCC2C(C)C)C1=O	DWEARXWGIZTRSX	DWEARXWGIZTRSX-UHFFFAOYSA-N	InChI=1S/C28H32N4O5/c1-17(2)23-11-8-18-6-4-5-7-20(18)15-31(23)24(33)16-32-25(34)28(37-27(32)36)13-12-19-14-21(9-10-22(19)28)30-26(35)29-3/h4-7,9-10,14,17,23H,8,11-13,15-16H2,1-3H3,(H2,29,30,35)	"""AuxInfo=1/1/N:34,35,1,27,28,26,29,30,11,10,31,14,13,7,23,19,33,25,8,24,6,9,32,20,36,3,16,12,2,5,22,18,21,37,4,17,15/E:(1,2)/rA:37CNCONCCCCCCCCCOCONCCONCCCCCCCCCCCCCCO/rB:s1;s2;d3;s3;s5;d6;s7;d8;s9;s6d10;s9;s12;s8s13;s12;s15;d16;s16;s18;s19;d20;s20;s22;s23;d24;s25;d26;s27;s24d28;s25;s30;s22s31;s32;s33;s33;s12s18;d36;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4325427	PMID:31910017	2020.0	PMID:31910017	2020	1	0	0	0	0		=	  8.370;  8.370	8.37	0.0	0.0	2.0	8.37	0.0
